timestamp,rssi,noise,snr,channel_util,stability
2025-08-08T12:49:45.001107,-84.45176189093789,33.057324247322256,-117.50908613826014,36.36363636363637,0
2025-08-08T12:51:45.001107,-85.70133538292788,44.9216578705597,-130.62299325348758,63.63636363636363,0
2025-08-08T12:53:45.001107,-68.77324806745445,13.450166032091754,-82.2234140995462,27.27272727272727,1
2025-08-08T12:55:45.001107,-72.73609315763291,27.369977817379713,-100.10607097501261,72.72727272727273,0
2025-08-08T12:57:45.001107,-62.791138960902195,18.496795501782398,-81.28793446268459,9.090909090909092,1
2025-08-08T12:59:45.001107,-64.69631603164058,11.91751552775667,-76.61383155939725,9.090909090909092,1
2025-08-08T13:01:45.001107,-68.44510406341246,17.58890527458305,-86.03400933799551,9.090909090909092,1
2025-08-08T13:03:45.001107,-67.39524774407629,13.5354461423524,-80.93069388642868,27.27272727272727,1
2025-08-08T13:05:45.001107,-86.58705683057892,39.99928887665344,-126.58634570723235,36.36363636363637,0
2025-08-08T13:07:45.001107,-66.63790130834666,12.900837804265786,-79.53873911261245,9.090909090909092,1
2025-08-08T13:09:45.001107,-73.06195352176732,37.26920333970715,-110.33115686147447,36.36363636363637,0
2025-08-08T13:11:45.001107,-67.53186589544345,15.889604367532815,-83.42147026297626,27.27272727272727,1
2025-08-08T13:13:45.001107,-84.2042833152471,38.25943667466622,-122.46371998991332,45.45454545454545,0
2025-08-08T13:15:45.001107,-66.87040898485431,12.447305436661408,-79.31771442151572,18.181818181818183,1
2025-08-08T13:17:45.001107,-65.66385147509924,14.840140172161014,-80.50399164726025,9.090909090909092,1
2025-08-08T13:19:45.001107,-78.08876725885833,36.17327211740379,-114.26203937626212,63.63636363636363,0
2025-08-08T13:21:45.001107,-67.62591030408267,14.646366632998024,-82.27227693708069,18.181818181818183,1
2025-08-08T13:23:45.001107,-82.60005883213103,38.28938509231527,-120.8894439244463,72.72727272727273,0
2025-08-08T13:25:45.001107,-83.84350296790234,43.37575788702926,-127.2192608549316,54.54545454545454,0
2025-08-08T13:27:45.001107,-62.211368021775044,10.716668427636007,-72.92803644941105,18.181818181818183,1
2025-08-08T13:29:45.001107,-65.4395245349077,14.771223356900066,-80.21074789180777,9.090909090909092,1
2025-08-08T13:31:45.001107,-66.74313176893375,12.316353475656891,-79.05948524459065,18.181818181818183,1
2025-08-08T13:33:45.001107,-84.19904471622434,40.55567215768748,-124.75471687391182,54.54545454545454,0
2025-08-08T13:35:45.001107,-65.64752414254446,12.719984755330733,-78.36750889787518,18.181818181818183,1
2025-08-08T13:37:45.001107,-61.25101924091015,14.889471182881564,-76.14049042379172,27.27272727272727,1
2025-08-08T13:39:45.001107,-62.36450992425265,11.61005848095423,-73.97456840520688,18.181818181818183,1
2025-08-08T13:41:45.001107,-66.64848449287996,15.840307339755778,-82.48879183263574,27.27272727272727,1
2025-08-08T13:43:45.001107,-67.84654442512415,14.257989157663424,-82.10453358278758,9.090909090909092,1
2025-08-08T13:45:45.001107,-67.29087113408491,18.276395171899082,-85.56726630598399,9.090909090909092,1
2025-08-08T13:47:45.001107,-66.63009670606476,12.90222287847553,-79.53231958454029,9.090909090909092,1
2025-08-08T13:49:45.001107,-72.50043122869765,39.599464271657254,-112.0998955003549,45.45454545454545,0
2025-08-08T13:51:45.001107,-65.0328983367558,12.228702594703647,-77.26160093145945,18.181818181818183,1
2025-08-08T13:53:45.001107,-63.23530570301274,19.592282278818075,-82.82758798183082,9.090909090909092,1
2025-08-08T13:55:45.001107,-65.78514344116608,12.946822676631554,-78.73196611779764,9.090909090909092,1
2025-08-08T13:57:45.001107,-66.86749765519501,12.154731333093645,-79.02222898828866,18.181818181818183,1
2025-08-08T13:59:45.001107,-61.90526180769398,16.131890792425317,-78.0371526001193,9.090909090909092,1
2025-08-08T14:01:45.001107,-61.11743529966577,13.96084557206325,-75.07828087172902,9.090909090909092,1
2025-08-08T14:03:45.001107,-66.5909046691506,17.997312096802435,-84.58821676595304,9.090909090909092,1
2025-08-08T14:05:45.001107,-76.86796501343147,25.33644565266327,-102.20441066609474,72.72727272727273,0
2025-08-08T14:07:45.001107,-65.186234543262,11.997576909418772,-77.18381145268077,18.181818181818183,1
2025-08-08T14:09:45.001107,-65.93462813149232,13.157281708412718,-79.09190983990504,27.27272727272727,1
2025-08-08T14:11:45.001107,-92.31367203700465,27.74747207497518,-120.06114411197983,54.54545454545454,0
2025-08-08T14:13:45.001107,-64.86421158640191,14.44545827349969,-79.3096698599016,27.27272727272727,1
2025-08-08T14:15:45.001107,-78.4327080790313,37.23639827416595,-115.66910635319725,54.54545454545454,0
2025-08-08T14:17:45.001107,-67.16489592241221,10.364631697032811,-77.52952761944502,18.181818181818183,1
2025-08-08T14:19:45.001107,-68.74969196051264,17.796930219243208,-86.54662217975584,27.27272727272727,1
2025-08-08T14:21:45.001107,-86.82773160650513,33.15172478012957,-119.9794563866347,72.72727272727273,0
2025-08-08T14:23:45.001107,-68.71579874172375,13.973719639723134,-82.68951838144687,9.090909090909092,1
2025-08-08T14:25:45.001107,-63.34252348295829,17.64452833323194,-80.98705181619023,9.090909090909092,1
2025-08-08T14:27:45.001107,-80.99110386672346,37.82408398686174,-118.8151878535852,36.36363636363637,0
2025-08-08T14:29:45.001107,-66.68528403359295,16.051864462687924,-82.73714849628087,27.27272727272727,1
2025-08-08T14:31:45.001107,-74.88469605086885,26.96799907796172,-101.85269512883058,72.72727272727273,0
2025-08-08T14:33:45.001107,-59.82985196191119,16.633043148455663,-76.46289511036684,27.27272727272727,1
2025-08-08T14:35:45.001107,-72.71440777427432,16.18105073318686,-88.89545850746119,27.27272727272727,1
2025-08-08T14:37:45.001107,-78.6062994718589,43.1612859049729,-121.7675853768318,72.72727272727273,0
2025-08-08T14:39:45.001107,-76.28503091483634,27.018757256766065,-103.3037881716024,45.45454545454545,0
2025-08-08T14:41:45.001107,-66.88772620758489,17.42707891880055,-84.31480512638544,27.27272727272727,1
2025-08-08T14:43:45.001107,-65.92259224937527,13.440955339559974,-79.36354758893525,9.090909090909092,1
2025-08-08T14:45:45.001107,-76.34301814543198,28.84388111935696,-105.18689926478895,72.72727272727273,0
2025-08-08T14:47:45.001107,-60.28662512578107,10.554029162435931,-70.840654288217,27.27272727272727,1
2025-08-08T14:49:45.001107,-67.73145991343037,15.220149082341365,-82.95160899577174,27.27272727272727,1
2025-08-08T14:51:45.001107,-59.87981895475556,11.725787933253287,-71.60560688800885,18.181818181818183,1
2025-08-08T14:53:45.001107,-65.03716675485357,10.776756120107278,-75.81392287496085,9.090909090909092,1
2025-08-08T14:55:45.001107,-59.951856561814544,17.20812541306716,-77.1599819748817,18.181818181818183,1
2025-08-08T14:57:45.001107,-65.2427797066835,15.569899917970272,-80.81267962465378,9.090909090909092,1
2025-08-08T14:59:45.001107,-68.05618330653937,12.684022554333321,-80.74020586087269,18.181818181818183,1
2025-08-08T15:01:45.001107,-86.787504730441,39.06859985456046,-125.85610458500146,72.72727272727273,0
2025-08-08T15:03:45.001107,-73.7032986162345,25.07664140722221,-98.77994002345672,54.54545454545454,0
2025-08-08T15:05:45.001107,-67.13331067491204,17.71859281370707,-84.85190348861912,27.27272727272727,1
2025-08-08T15:07:45.001107,-68.14091943726646,11.945679480896924,-80.08659891816339,27.27272727272727,1
2025-08-08T15:09:45.001107,-67.91963273917753,14.136943461626998,-82.05657620080453,27.27272727272727,1
2025-08-08T15:11:45.001107,-78.97898411266277,32.44831164212708,-111.42729575478985,72.72727272727273,0
2025-08-08T15:13:45.001107,-76.81586081628006,35.585699811618746,-112.40156062789882,54.54545454545454,0
2025-08-08T15:15:45.001107,-78.94979601697253,30.199082149985777,-109.1488781669583,63.63636363636363,0
2025-08-08T15:17:45.001107,-87.34062136978694,36.17533086383959,-123.51595223362654,63.63636363636363,0
2025-08-08T15:19:45.001107,-68.93412065953999,13.720627054979587,-82.65474771451957,18.181818181818183,1
2025-08-08T15:21:45.001107,-61.94282657314261,18.11826559840624,-80.06109217154885,18.181818181818183,1
2025-08-08T15:23:45.001107,-76.21411246996735,26.95203795345582,-103.16615042342318,36.36363636363637,0
2025-08-08T15:25:45.001107,-63.399117647358835,13.530046825641802,-76.92916447300064,27.27272727272727,1
2025-08-08T15:27:45.001107,-62.978290337214254,19.037716380692196,-82.01600671790645,9.090909090909092,1
2025-08-08T15:29:45.001107,-59.453727650581776,13.618024525035514,-73.07175217561729,27.27272727272727,1
2025-08-08T15:31:45.001107,-79.17507063421351,40.34158334860204,-119.51665398281555,36.36363636363637,0
2025-08-08T15:33:45.001107,-77.44487401786083,33.14905754634955,-110.59393156421038,54.54545454545454,0
2025-08-08T15:35:45.001107,-79.85310655510665,37.489337268715914,-117.34244382382256,72.72727272727273,0
2025-08-08T15:37:45.001107,-68.54925023981387,16.137466457577325,-84.6867166973912,27.27272727272727,1
2025-08-08T15:39:45.001107,-69.49398074292753,16.04540109955782,-85.53938184248535,18.181818181818183,1
2025-08-08T15:41:45.001107,-64.01013372558077,17.715032682303942,-81.72516640788471,9.090909090909092,1
2025-08-08T15:43:45.001107,-76.73104828692041,25.207229221048017,-101.93827750796842,63.63636363636363,0
2025-08-08T15:45:45.001107,-63.82429887313856,11.532751495211494,-75.35705036835006,18.181818181818183,1
2025-08-08T15:47:45.001107,-63.124774921899146,17.201017445166507,-80.32579236706565,18.181818181818183,1
2025-08-08T15:49:45.001107,-75.02158291195032,39.00879135466802,-114.03037426661834,63.63636363636363,0
2025-08-08T15:51:45.001107,-61.559259443897645,12.697588519959567,-74.25684796385721,18.181818181818183,1
2025-08-08T15:53:45.001107,-72.51746003026247,39.75697686039366,-112.27443689065612,45.45454545454545,0
2025-08-08T15:55:45.001107,-65.33739664630185,18.762663881178366,-84.10006052748022,18.181818181818183,1
2025-08-08T15:57:45.001107,-60.91279218816623,15.118344110436638,-76.03113629860286,18.181818181818183,1
2025-08-08T15:59:45.001107,-65.70928955067428,16.862973625500203,-82.57226317617449,9.090909090909092,1
2025-08-08T16:01:45.001107,-67.25199293285847,11.33808029008111,-78.59007322293958,18.181818181818183,1
2025-08-08T16:03:45.001107,-80.52031142530095,26.599726281257944,-107.12003770655889,54.54545454545454,0
2025-08-08T16:05:45.001107,-67.02892455840356,14.98590037869145,-82.01482493709501,27.27272727272727,1
2025-08-08T16:07:45.001107,-64.70122022516328,17.190642703221258,-81.89186292838454,18.181818181818183,1
2025-08-08T16:09:45.001107,-65.70392830360406,18.741808382749404,-84.44573668635346,9.090909090909092,1
2025-08-08T16:11:45.001107,-60.49768479364619,12.715632931200489,-73.21331772484668,27.27272727272727,1
2025-08-08T16:13:45.001107,-61.97176777590115,19.3352566328531,-81.30702440875424,27.27272727272727,1
2025-08-08T16:15:45.001107,-90.40493729646134,31.655307259847085,-122.06024455630842,72.72727272727273,0
2025-08-08T16:17:45.001107,-66.71340762202945,17.293833510870986,-84.00724113290043,27.27272727272727,1
2025-08-08T16:19:45.001107,-69.00782363834185,15.432294824491443,-84.44011846283328,27.27272727272727,1
2025-08-08T16:21:45.001107,-67.43403322666865,14.888898054804542,-82.32293128147319,27.27272727272727,1
2025-08-08T16:23:45.001107,-66.82838695509862,12.082595661012755,-78.91098261611138,18.181818181818183,1
2025-08-08T16:25:45.001107,-62.96799920444574,14.119603467191231,-77.08760267163697,27.27272727272727,1
2025-08-08T16:27:45.001107,-66.62706459462063,13.775420466897625,-80.40248506151826,18.181818181818183,1
2025-08-08T16:29:45.001107,-64.59591572048272,15.604311592352447,-80.20022731283517,27.27272727272727,1
2025-08-08T16:31:45.001107,-66.59769859776182,13.44787512566683,-80.04557372342865,27.27272727272727,1
2025-08-08T16:33:45.001107,-63.77847589591247,17.276879918018984,-81.05535581393146,9.090909090909092,1
2025-08-08T16:35:45.001107,-65.51083831857828,18.46434263382132,-83.9751809523996,9.090909090909092,1
2025-08-08T16:37:45.001107,-65.64710099648849,12.25307677318004,-77.90017776966853,9.090909090909092,1
2025-08-08T16:39:45.001107,-72.97116036454422,34.112487325562526,-107.08364769010674,63.63636363636363,0
2025-08-08T16:41:45.001107,-78.1128776893298,26.181181536734567,-104.29405922606438,36.36363636363637,0
2025-08-08T16:43:45.001107,-76.9563798469566,34.67662677577226,-111.63300662272886,36.36363636363637,0
2025-08-08T16:45:45.001107,-80.65844180742869,25.158857962582314,-105.817299770011,72.72727272727273,0
2025-08-08T16:47:45.001107,-66.65207235607501,11.661703787836444,-78.31377614391145,18.181818181818183,1
2025-08-08T16:49:45.001107,-64.59731140875628,14.866188872292074,-79.46350028104835,9.090909090909092,1
2025-08-08T16:51:45.001107,-80.18894753370452,28.32062772833571,-108.50957526204023,72.72727272727273,0
2025-08-08T16:53:45.001107,-68.15642420840082,19.245065919544892,-87.40149012794572,18.181818181818183,1
2025-08-08T16:55:45.001107,-62.444128377497734,15.191232542912546,-77.63536092041028,18.181818181818183,1
2025-08-08T16:57:45.001107,-69.22483523609559,15.907124797390392,-85.13196003348598,27.27272727272727,1
2025-08-08T16:59:45.001107,-66.43625647509734,11.043995607599934,-77.48025208269728,27.27272727272727,1
2025-08-08T17:01:45.001107,-65.02768963220561,17.275287006649062,-82.30297663885467,27.27272727272727,1
2025-08-08T17:03:45.001107,-64.28130912052646,12.961156290058874,-77.24246541058534,27.27272727272727,1
2025-08-08T17:05:45.001107,-81.71065203410288,34.35353406632639,-116.06418610042927,63.63636363636363,0
2025-08-08T17:07:45.001107,-65.65923011042848,16.159669213133956,-81.81889932356243,9.090909090909092,1
2025-08-08T17:09:45.001107,-66.77141245247144,18.41782756562169,-85.18924001809313,9.090909090909092,1
2025-08-08T17:11:45.001107,-67.55860829040537,11.567481810383722,-79.1260901007891,9.090909090909092,1
2025-08-08T17:13:45.001107,-73.94801475645156,37.4581462115306,-111.40616096798215,72.72727272727273,0
2025-08-08T17:15:45.001107,-84.23303149666472,35.29941665838711,-119.53244815505184,36.36363636363637,0
2025-08-08T17:17:45.001107,-68.16714016211274,10.85591193602131,-79.02305209813406,18.181818181818183,1
2025-08-08T17:19:45.001107,-66.1804270011244,12.455377542390167,-78.63580454351457,9.090909090909092,1
2025-08-08T17:21:45.001107,-73.72419585971457,26.22558500914251,-99.94978086885708,72.72727272727273,0
2025-08-08T17:23:45.001107,-70.09649176330758,19.451450121929863,-89.54794188523745,9.090909090909092,1
2025-08-08T17:25:45.001107,-67.27806830061647,11.400790521963945,-78.67885882258041,18.181818181818183,1
2025-08-08T17:27:45.001107,-68.09899012681942,16.37535354290692,-84.47434366972634,9.090909090909092,1
2025-08-08T17:29:45.001107,-67.22773005630364,15.766218604076766,-82.99394866038041,9.090909090909092,1
2025-08-08T17:31:45.001107,-63.93911897140957,14.577194508083812,-78.51631347949338,9.090909090909092,1
2025-08-08T17:33:45.001107,-66.70902420772062,12.254739277238858,-78.96376348495947,9.090909090909092,1
2025-08-08T17:35:45.001107,-65.51242299000256,11.331517134994577,-76.84394012499715,9.090909090909092,1
2025-08-08T17:37:45.001107,-65.14536149453156,17.746162986394996,-82.89152448092655,18.181818181818183,1
2025-08-08T17:39:45.001107,-75.43141965073792,41.12518717946701,-116.55660683020494,45.45454545454545,0
2025-08-08T17:41:45.001107,-65.3167601686583,14.3995560054046,-79.71631617406291,27.27272727272727,1
2025-08-08T17:43:45.001107,-80.176913428036,43.22587530243911,-123.40278873047511,36.36363636363637,0
2025-08-08T17:45:45.001107,-63.23476211264888,16.129998976744922,-79.3647610893938,9.090909090909092,1
2025-08-08T17:47:45.001107,-81.43578574848353,29.472658488407397,-110.90844423689092,72.72727272727273,0
2025-08-08T17:49:45.001107,-61.30332451200144,18.024722951168183,-79.32804746316963,9.090909090909092,1
2025-08-08T17:51:45.001107,-58.41864139900102,19.087470697067015,-77.50611209606804,18.181818181818183,1
2025-08-08T17:53:45.001107,-59.217592594253944,16.18835622502946,-75.4059488192834,27.27272727272727,1
2025-08-08T17:55:45.001107,-67.33889808170275,14.314328559598628,-81.65322664130139,9.090909090909092,1
2025-08-08T17:57:45.001107,-82.84963541245475,36.98390023832641,-119.83353565078116,54.54545454545454,0
2025-08-08T17:59:45.001107,-63.169786197448985,12.213024425828756,-75.38281062327775,27.27272727272727,1
2025-08-08T18:01:45.001107,-87.59043737201799,60.11245414350124,-147.70289151551924,63.63636363636363,0
2025-08-08T18:03:45.001107,-68.88091314429393,35.98928567881241,-104.87019882310634,18.181818181818183,1
2025-08-08T18:05:45.001107,-68.55758021776519,37.461559507529934,-106.01913972529513,9.090909090909092,1
2025-08-08T18:07:45.001107,-79.0386625946023,54.774711905450445,-133.81337450005276,45.45454545454545,0
2025-08-08T18:09:45.001107,-67.76328436946432,32.65884557301268,-100.422129942477,18.181818181818183,1
2025-08-08T18:11:45.001107,-86.20652915589724,54.63283850819863,-140.83936766409587,45.45454545454545,0
2025-08-08T18:13:45.001107,-66.15828641642307,38.00192306114637,-104.16020947756944,27.27272727272727,1
2025-08-08T18:15:45.001107,-77.39366465504776,56.6060935188591,-133.99975817390686,63.63636363636363,0
2025-08-08T18:17:45.001107,-74.12907605571739,48.275327216508934,-122.40440327222632,36.36363636363637,0
2025-08-08T18:19:45.001107,-83.76316169952024,57.51481591213746,-141.2779776116577,72.72727272727273,0
2025-08-08T18:21:45.001107,-84.44095553730286,46.03326841018235,-130.4742239474852,63.63636363636363,0
2025-08-08T18:23:45.001107,-67.504575326007,39.290519617877656,-106.79509494388466,27.27272727272727,1
2025-08-08T18:25:45.001107,-75.93624460871895,46.508649024758526,-122.44489363347748,72.72727272727273,0
2025-08-08T18:27:45.001107,-67.69743519111,35.74888723000525,-103.44632242111525,9.090909090909092,1
2025-08-08T18:29:45.001107,-63.929291592241704,39.448873654157005,-103.37816524639871,18.181818181818183,1
2025-08-08T18:31:45.001107,-73.64377628515027,31.282233043603743,-104.926009328754,9.090909090909092,1
2025-08-08T18:33:45.001107,-78.15953740524043,58.60555538720784,-136.76509279244829,45.45454545454545,0
2025-08-08T18:35:45.001107,-63.867624667421175,37.85221994905417,-101.71984461647534,9.090909090909092,1
2025-08-08T18:37:45.001107,-65.10741681496724,38.44053583323868,-103.54795264820592,9.090909090909092,1
2025-08-08T18:39:45.001107,-67.8484437057881,35.429969015054695,-103.2784127208428,18.181818181818183,1
2025-08-08T18:41:45.001107,-81.03993206911841,47.32009727841375,-128.36002934753216,72.72727272727273,0
2025-08-08T18:43:45.001107,-64.81560384710919,38.24323872783394,-103.05884257494313,27.27272727272727,1
2025-08-08T18:45:45.001107,-71.40640355057295,33.971824835537916,-105.37822838611086,27.27272727272727,1
2025-08-08T18:47:45.001107,-71.76891681449258,30.279875368908726,-102.0487921834013,27.27272727272727,1
2025-08-08T18:49:45.001107,-66.5892160017065,34.95141844474463,-101.54063444645114,9.090909090909092,1
2025-08-08T18:51:45.001107,-77.0963683234352,63.59082002370981,-140.68718834714502,36.36363636363637,0
2025-08-08T18:53:45.001107,-68.11685874565238,32.564135780348764,-100.68099452600114,27.27272727272727,1
2025-08-08T18:55:45.001107,-65.3043343686561,37.20434950892629,-102.5086838775824,9.090909090909092,1
2025-08-08T18:57:45.001107,-77.14658043896786,52.8125763327425,-129.95915677171035,72.72727272727273,0
2025-08-08T18:59:45.001107,-63.440846284849684,31.187202010878718,-94.6280482957284,18.181818181818183,1
2025-08-08T19:01:45.001107,-68.79827121274978,33.014532041470076,-101.81280325421986,27.27272727272727,1
2025-08-08T19:03:45.001107,-68.16082795109442,39.504795988153035,-107.66562393924745,27.27272727272727,1
2025-08-08T19:05:45.001107,-82.55167958192008,64.43572227395572,-146.98740185587582,54.54545454545454,0
2025-08-08T19:07:45.001107,-69.12430192168407,38.11367411439342,-107.23797603607748,18.181818181818183,1
2025-08-08T19:09:45.001107,-74.87733754337395,55.491299384752786,-130.36863692812673,36.36363636363637,0
2025-08-08T19:11:45.001107,-64.4851324825571,35.59643471310431,-100.08156719566142,18.181818181818183,1
2025-08-08T19:13:45.001107,-79.70546865422928,57.262619902225694,-136.96808855645497,54.54545454545454,0
2025-08-08T19:15:45.001107,-80.74746507867451,49.67487185169579,-130.4223369303703,45.45454545454545,0
2025-08-08T19:17:45.001107,-76.57142663971327,48.60411092222934,-125.1755375619426,36.36363636363637,0
2025-08-08T19:19:45.001107,-84.80567472238893,49.00189314269733,-133.80756786508624,54.54545454545454,0
2025-08-08T19:21:45.001107,-62.68423888673735,38.107252892677906,-100.79149177941525,18.181818181818183,1
2025-08-08T19:23:45.001107,-62.823145800402685,36.73762526932213,-99.56077106972481,18.181818181818183,1
2025-08-08T19:25:45.001107,-72.386693138147,59.09075007559777,-131.47744321374478,63.63636363636363,0
2025-08-08T19:27:45.001107,-65.30129279805328,32.433384950837905,-97.73467774889119,27.27272727272727,1
2025-08-08T19:29:45.001107,-63.005399485540266,31.99901208767757,-95.00441157321784,27.27272727272727,1
2025-08-08T19:31:45.001107,-66.07324558641233,37.54177694223945,-103.61502252865178,9.090909090909092,1
2025-08-08T19:33:45.001107,-64.23855721802136,30.620278923475524,-94.85883614149688,18.181818181818183,1
2025-08-08T19:35:45.001107,-86.77960107344738,54.0185758331301,-140.79817690657748,63.63636363636363,0
2025-08-08T19:37:45.001107,-67.75437311871171,32.82727043519883,-100.58164355391054,18.181818181818183,1
2025-08-08T19:39:45.001107,-66.88311965553775,30.401422323084525,-97.28454197862229,27.27272727272727,1
2025-08-08T19:41:45.001107,-65.43042286673041,34.225304766479496,-99.6557276332099,9.090909090909092,1
2025-08-08T19:43:45.001107,-77.5923118340851,49.25832871551976,-126.85064054960486,72.72727272727273,0
2025-08-08T19:45:45.001107,-64.31401945206613,38.81525789832299,-103.12927735038912,18.181818181818183,1
2025-08-08T19:47:45.001107,-63.981776924127246,39.36149472254463,-103.34327164667187,9.090909090909092,1
2025-08-08T19:49:45.001107,-66.91385995172091,34.48032678464823,-101.39418673636914,9.090909090909092,1
2025-08-08T19:51:45.001107,-72.29073798651827,51.16714973203414,-123.4578877185524,45.45454545454545,0
2025-08-08T19:53:45.001107,-80.82146905895281,56.950926080873714,-137.77239513982653,36.36363636363637,0
2025-08-08T19:55:45.001107,-58.9396280464935,31.1334613348112,-90.0730893813047,18.181818181818183,1
2025-08-08T19:57:45.001107,-68.85295081012167,34.36604147220771,-103.21899228232938,18.181818181818183,1
2025-08-08T19:59:45.001107,-65.86508406808487,33.88256440552092,-99.74764847360578,27.27272727272727,1
2025-08-08T20:01:45.001107,-64.81728346021535,34.54333184091411,-99.36061530112946,27.27272727272727,1
2025-08-08T20:03:45.001107,-69.36101385137097,33.97699874457139,-103.33801259594236,9.090909090909092,1
2025-08-08T20:05:45.001107,-70.66696270615465,30.037887272595086,-100.70484997874973,18.181818181818183,1
2025-08-08T20:07:45.001107,-63.49285041242268,34.18011335936194,-97.67296377178462,9.090909090909092,1
2025-08-08T20:09:45.001107,-71.29644886941833,58.90404891703939,-130.20049778645773,36.36363636363637,0
